n_tokens_title,n_tokens_content,n_unique_tokens,n_non_stop_words,n_non_stop_unique_tokens,num_hrefs,num_self_hrefs,num_imgs,average_token_length,num_keywords,self_reference_min_shares,self_reference_max_shares,self_reference_avg_sharess,weekday_is_monday,weekday_is_tuesday,weekday_is_wednesday,weekday_is_thursday,weekday_is_friday,weekday_is_saturday,weekday_is_sunday,is_weekend,LDA_00,LDA_01,LDA_02,LDA_03,LDA_04,global_subjectivity,global_sentiment_polarity,global_rate_positive_words,global_rate_negative_words,rate_positive_words,rate_negative_words,avg_positive_polarity,min_positive_polarity,max_positive_polarity,avg_negative_polarity,min_negative_polarity,max_negative_polarity,title_subjectivity,title_sentiment_polarity,abs_title_subjectivity,abs_title_sentiment_polarity,shares
11,416,0.54736842,0.999999996,0.655038757,22,1,11,4.644230769,10,5500,5500,5500,0,0,0,0,0,0,1,1,0.020294049,0.020024742,0.020016057,0.020159227,0.919505925,0.456379731,0.24648199,0.043269231,0.007211538,0.857142857,0.142857143,0.443174603,0.1,1,-0.166203704,-0.1875,-0.155555556,0.65,0.35,0.15,0.35,33100
12,1267,0.502034174,0.999999999,0.672771672,41,19,12,4.856353591,10,555,42500,5079.210526,0,0,0,0,0,0,1,1,0.020312609,0.020336783,0.020062289,0.919286105,0.020002213,0.570251938,0.159399225,0.042620363,0.018942384,0.692307692,0.307692308,0.569907407,0.1,1,-0.352777778,-1,-0.05,0.75,-0.1,0.25,0.1,3400
10,165,0.656249996,0.99999999,0.74747474,2,1,0,4.412121212,5,0,0,0,0,0,0,0,0,0,1,1,0.040116454,0.04014288,0.040028042,0.839706989,0.040005636,0.454358974,0.253974359,0.127272727,0,1,0,0.227640693,0.1,0.6,0,0,0,0.5375,0.271590909,0.0375,0.271590909,5400
11,227,0.579908673,0.999999993,0.636986297,14,3,10,4.731277533,6,1200,1200,1200,0,0,0,0,0,0,1,1,0.033335865,0.372176291,0.033864988,0.527160028,0.033462828,0.403780284,0.187698413,0.04845815,0.017621145,0.733333333,0.266666667,0.406277056,0.1,1,-0.200694444,-0.291666667,-0.155555556,0,0,0.5,0,5600
9,120,0.799999993,0.999999987,0.870129859,7,1,0,4.45,7,0,0,0,0,0,0,0,0,0,1,1,0.02878885,0.297403052,0.02873295,0.615304781,0.029770367,0.506828704,0.092939815,0.041666667,0.041666667,0.5,0.5,0.37,0.1,0.5,-0.161230159,-0.3125,-0.071428571,0,0,0.5,0,618
14,268,0.515037592,0.999999994,0.575581392,2,1,6,4.805970149,8,7300,7300,7300,0,0,0,0,0,0,1,1,0.025071871,0.210671017,0.150426785,0.588653904,0.025176422,0.649433107,0.306292517,0.067164179,0.01119403,0.857142857,0.142857143,0.487896825,0.1,0.85,-0.5,-0.5,-0.5,0,0,0.5,0,2300
9,695,0.425339366,0.999999998,0.514739228,4,1,18,4.935251799,10,1900,1900,1900,1,0,0,0,0,0,0,0,0.020153897,0.020035083,0.020051128,0.25004011,0.68971978,0.432912239,0.130213499,0.048920863,0.011510791,0.80952381,0.19047619,0.306154189,0.1,1,-0.2671875,-0.8,-0.05,0,0,0.5,0,8000
11,501,0.545454544,0.999999997,0.771626295,6,1,1,4.758483034,4,7900,7900,7900,1,0,0,0,0,0,0,0,0.050000333,0.050009338,0.799986363,0.050000379,0.050003587,0.528488372,0.014922481,0.025948104,0.035928144,0.419354839,0.580645161,0.451923077,0.033333333,1,-0.248148148,-0.5,-0.1,0,0,0.5,0,630
9,282,0.621428569,0.999999994,0.771428567,6,3,0,4.570921986,7,7900,7900,7900,1,0,0,0,0,0,0,0,0.028957471,0.029172085,0.882957597,0.030314997,0.02859785,0.378070175,0.178070175,0.039007092,0.007092199,0.846153846,0.153846154,0.38030303,0.05,1,-0.433333333,-0.7,-0.166666667,0,0,0.5,0,2900
14,375,0.556149731,0.999999995,0.736585362,3,1,1,4.442666667,4,0,0,0,1,0,0,0,0,0,0,0,0.799998691,0.050000137,0.050001107,0.050000042,0.050000022,0.506691919,0.097516835,0.042666667,0.016,0.727272727,0.272727273,0.334753788,0.1,0.8,-0.377314815,-0.625,-0.15,0.454545455,0.136363636,0.045454545,0.136363636,5800
10,324,0.527950309,0.999999994,0.756906073,6,2,1,4.919753086,6,1400,5300,3350,1,0,0,0,0,0,0,0,0.033334206,0.033338006,0.865263613,0.033333968,0.034730206,0.36236119,0.07901374,0.033950617,0.018518519,0.647058824,0.352941176,0.352483274,0.136363636,0.7,-0.4,-0.75,-0.1,0,0,0.5,0,2000
11,792,0.456094364,0.999999998,0.610655736,7,4,10,4.622474747,6,518,2500,1654.5,1,0,0,0,0,0,0,0,0.209264162,0.033333829,0.033344759,0.033333424,0.690723826,0.471556141,0.125830771,0.044191919,0.02020202,0.68627451,0.31372549,0.337510823,0.05,0.85,-0.192534722,-0.6,-0.1,0.625,-0.375,0.125,0.375,1900
12,230,0.621004563,0.999999992,0.765624994,7,1,1,4.673913043,5,1900,1900,1900,1,0,0,0,0,0,0,0,0.255500269,0.04000058,0.040018688,0.040000055,0.624480407,0.371759259,0.124074074,0.034782609,0.017391304,0.666666667,0.333333333,0.403125,0.1,0.9,-0.247916667,-0.6,-0.1,0.625,-0.375,0.125,0.375,909
13,732,0.441860465,0.999999997,0.653846152,7,5,1,4.110655738,10,1300,10500,5900,1,0,0,0,0,0,0,0,0.020292927,0.317576865,0.020004334,0.020051814,0.62207406,0.394243534,0.160981241,0.040983607,0.004098361,0.909090909,0.090909091,0.308455988,0.033333333,0.8,-0.205555556,-0.4,-0.05,0,0,0.5,0,705
10,350,0.615606935,0.999999995,0.798076919,10,0,1,5.02,7,0,0,0,1,0,0,0,0,0,0,0,0.028958182,0.028578785,0.028596371,0.028646405,0.885220257,0.427910407,-0.026961845,0.037142857,0.028571429,0.565217391,0.434782609,0.298776224,0.1,0.6,-0.395079365,-1,-0.1,0,0,0.5,0,2700
12,315,0.53716216,0.999999995,0.636842102,7,0,1,4.761904762,4,0,0,0,1,0,0,0,0,0,0,0,0.050005851,0.050000074,0.799967518,0.050000032,0.050026525,0.542045455,-0.359469697,0.00952381,0.022222222,0.3,0.7,0.112121212,0.05,0.15,-0.657142857,-1,-0.1,1,-0.25,0.5,0.25,699
11,317,0.555555554,0.999999995,0.698924727,11,11,1,4.258675079,9,1100,18000,5180,1,0,0,0,0,0,0,0,0.022224296,0.454639719,0.022311008,0.478602455,0.022222523,0.35582907,0.258270366,0.047318612,0.003154574,0.9375,0.0625,0.394891775,0.1,1,-0.071428571,-0.071428571,-0.071428571,0.3,0.2,0.2,0.2,2100
11,419,0.572481571,0.999999996,0.706106868,7,1,1,4.732696897,8,8600,8600,8600,1,0,0,0,0,0,0,0,0.498251091,0.025004144,0.426729197,0.025002571,0.025012997,0.375721289,0.105073529,0.033412888,0.014319809,0.7,0.3,0.357857143,0.1,0.7,-0.25625,-0.5,-0.1,0.2,0.125,0.3,0.125,1900
8,275,0.621323527,0.999999994,0.791139235,1,0,1,4.829090909,5,0,0,0,1,0,0,0,0,0,0,0,0.839857516,0.040027426,0.040055804,0.040058736,0.040000518,0.384453228,0.077799736,0.04,0.010909091,0.785714286,0.214285714,0.219490358,0.033333333,0.6,-0.208333333,-0.3,-0.125,0.066666667,0.016666667,0.433333333,0.016666667,636
13,197,0.730964463,0.999999992,0.89682539,4,3,0,4.543147208,5,485,1100,792.5,1,0,0,0,0,0,0,0,0.040250726,0.617839261,0.260269778,0.04162346,0.040016775,0.384343434,0.199350649,0.065989848,0.010152284,0.866666667,0.133333333,0.352797203,0.1,1,-0.2625,-0.4,-0.125,0.3,1,0.2,1,432
8,1046,0.436416185,0.999999998,0.626841243,9,4,1,4.577437859,7,1600,1600,1600,1,0,0,0,0,0,0,0,0.227687672,0.030182872,0.028895478,0.332203109,0.381030869,0.479322816,0.150283593,0.037284895,0.007648184,0.829787234,0.170212766,0.331264569,0.033333333,1,-0.338789683,-0.8,-0.071428571,0,0,0.5,0,3000
11,732,0.456551724,0.999999998,0.624113474,9,1,1,4.639344262,6,610,610,610,1,0,0,0,0,0,0,0,0.706219716,0.193429199,0.033337874,0.03333769,0.033675521,0.499753487,0.079277898,0.023224044,0.019125683,0.548387097,0.451612903,0.439572193,0.05,1,-0.260218254,-0.6,-0.1,0,0,0.5,0,621
14,207,0.668316828,0.999999992,0.778625948,4,1,0,4.642512077,9,0,0,0,1,0,0,0,0,0,0,0,0.022372167,0.188037106,0.02226835,0.092499954,0.674822423,0.491145833,0.191145833,0.038647343,0.033816425,0.533333333,0.466666667,0.5625,0.4,0.9,-0.305952381,-0.6,-0.05,0.5,0.5,0,0.5,5300
8,434,0.541966426,0.999999996,0.733870965,8,0,1,4.896313364,5,0,0,0,1,0,0,0,0,0,0,0,0.040001029,0.040001889,0.440736042,0.040000798,0.439260242,0.38844086,0.043010753,0.029953917,0.020737327,0.590909091,0.409090909,0.332692308,0.1,0.8,-0.215740741,-0.5,-0.05,0.4,0,0.1,0,1600
9,276,0.572992699,0.999999994,0.727272723,6,2,0,4.757246377,8,1700,1700,1700,1,0,0,0,0,0,0,0,0.025041306,0.025080792,0.409138539,0.025003703,0.51573566,0.485326954,0.199282297,0.043478261,0.007246377,0.857142857,0.142857143,0.336363636,0.1,0.5,-0.125,-0.125,-0.125,0.1,0.2,0.4,0.2,1700
12,497,0.514522821,0.999999996,0.705454543,5,2,1,4.609657948,4,1600,2400,2000,1,0,0,0,0,0,0,0,0.799756622,0.050046686,0.050095238,0.050100743,0.05000071,0.397897898,0.16958777,0.048289738,0.012072435,0.8,0.2,0.345012626,0.033333333,0.9,-0.150925926,-0.3,-0.05,0.1,0.2,0.4,0.2,649
9,91,0.707865161,0.999999982,0.818181803,3,0,1,4.406593407,3,0,0,0,1,0,0,0,0,0,0,0,0.400031462,0.068883356,0.066666852,0.066666768,0.397751562,0.275,-0.042857143,0,0.010989011,0,1,0,0,0,-0.3,-0.3,-0.3,0.375,0,0.125,0,476
11,176,0.632183904,0.99999999,0.761904755,3,0,0,4.511363636,10,0,0,0,1,0,0,0,0,0,0,0,0.574995797,0.020153731,0.020084159,0.020399247,0.364367066,0.414015152,0.221049784,0.056818182,0.011363636,0.833333333,0.166666667,0.326969697,0.033333333,0.8,-0.0875,-0.125,-0.05,0,0,0.5,0,1300
12,415,0.59949622,0.999999996,0.719696967,22,4,1,4.597590361,10,1200,3600,2400,1,0,0,0,0,0,0,0,0.22095327,0.618064639,0.120676748,0.020302099,0.020003243,0.516189675,0.216245791,0.045783133,0.009638554,0.826086957,0.173913043,0.407296651,0.1,1,-0.475,-0.7,-0.4,0,0,0.5,0,1900
12,1298,0.412772585,0.999999999,0.603217157,13,0,1,4.63174114,9,0,0,0,1,0,0,0,0,0,0,0,0.355931381,0.022231789,0.022230808,0.022244074,0.577361949,0.469711112,0.200998248,0.050847458,0.013867488,0.785714286,0.214285714,0.400995343,0.05,1,-0.221141975,-0.5,-0.05,0.2,0.2,0.3,0.2,1700
13,273,0.592452828,0.999999994,0.722543348,5,1,1,4.879120879,5,1300,1300,1300,1,0,0,0,0,0,0,0,0.040005478,0.040129313,0.838594636,0.040079503,0.04119107,0.375220613,0.125666001,0.047619048,0.014652015,0.764705882,0.235294118,0.298767899,0.1,0.6,-0.154166667,-0.155555556,-0.15,1,0.65,0.5,0.65,1800
10,601,0.524369747,0.999999997,0.729411763,19,0,1,4.712146423,7,0,0,0,1,0,0,0,0,0,0,0,0.028572061,0.028715341,0.884167938,0.028773505,0.029771156,0.385644258,-0.010241597,0.014975042,0.019966722,0.428571429,0.571428571,0.287698413,0.1,0.6,-0.260416667,-0.6,-0.1,0,0,0.5,0,586
7,221,0.571428569,0.999999992,0.74603174,4,0,1,4.624434389,8,0,0,0,1,0,0,0,0,0,0,0,0.650355078,0.273171104,0.02500082,0.026472309,0.02500069,0.459375,0.157708333,0.049773756,0.009049774,0.846153846,0.153846154,0.316287879,0.05,0.75,-0.1625,-0.2,-0.125,0.666666667,0.333333333,0.166666667,0.333333333,1100
10,205,0.636363633,0.999999991,0.812499993,3,1,1,4.365853659,5,0,0,0,1,0,0,0,0,0,0,0,0.628044343,0.040075126,0.249797523,0.040134489,0.041948519,0.384621212,0.221136364,0.024390244,0.004878049,0.833333333,0.166666667,0.467272727,0.136363636,0.8,-0.125,-0.125,-0.125,0,0,0.5,0,992
11,469,0.551724137,0.999999996,0.816666663,7,2,1,4.452025586,5,1700,1700,1700,1,0,0,0,0,0,0,0,0.040004819,0.838207359,0.040001762,0.041784528,0.040001532,0.519954868,0.192908953,0.070362473,0.017057569,0.804878049,0.195121951,0.388403516,0.033333333,0.8,-0.393824405,-0.6,-0.071428571,0.225,0.2,0.275,0.2,950
13,208,0.702970294,0.999999991,0.884955744,4,3,0,4.201923077,5,9100,9100,9100,1,0,0,0,0,0,0,0,0.040082361,0.040458942,0.040113747,0.839339365,0.040005585,0.413874644,0.214501425,0.033653846,0.024038462,0.583333333,0.416666667,0.578571429,0.2,0.9,-0.19982906,-0.4,-0.076923077,0.166666667,-0.166666667,0.333333333,0.166666667,903
9,349,0.573065901,0.999999996,0.699115041,5,4,1,4.452722063,6,1000,1100,1050,1,0,0,0,0,0,0,0,0.033333946,0.033334959,0.033334076,0.033333754,0.866663265,0.429754441,0.089217607,0.051575931,0.008595989,0.857142857,0.142857143,0.234225589,0.1,0.5,-0.145833333,-0.1875,-0.125,0.416666667,0.193181818,0.083333333,0.193181818,1500
5,651,0.508885298,0.999999997,0.673684209,8,5,12,4.692780338,6,1200,1900,1466.666667,1,0,0,0,0,0,0,0,0.323855053,0.575822703,0.033341291,0.033639376,0.033341576,0.554149351,0.195266234,0.041474654,0.00921659,0.818181818,0.181818182,0.397616643,0.1,1,-0.284722222,-0.5,-0.125,0,0,0.5,0,1700
10,374,0.602150536,0.999999996,0.735930733,6,3,1,4.802139037,3,0,0,0,1,0,0,0,0,0,0,0,0.733330901,0.066666805,0.066668915,0.066666673,0.066666706,0.401154401,0.184586247,0.07486631,0.002673797,0.965517241,0.034482759,0.275852273,0.033333333,1,-0.125,-0.125,-0.125,0.507070707,0.156565657,0.007070707,0.156565657,1600
8,264,0.583333331,0.999999995,0.642857139,20,3,0,5.026515152,10,731,3400,1777,1,0,0,0,0,0,0,0,0.020023672,0.418391315,0.020008183,0.521575063,0.020001768,0.545925926,0.163796296,0.049242424,0.011363636,0.8125,0.1875,0.389230769,0.16,1,-0.247685185,-0.4,-0.155555556,0.5,0.3,0,0.3,1500
8,1202,0.380912162,0.999999999,0.438428874,21,6,16,5.252911814,10,731,2000,1285,1,0,0,0,0,0,0,0,0.020000523,0.919203676,0.020000275,0.020795191,0.020000335,0.314505865,0.166957579,0.047420965,0.014975042,0.76,0.24,0.454032809,0.1,1,-0.328935185,-0.7,-0.075,0.4,0.65,0.1,0.65,1200
10,203,0.693121689,0.999999991,0.859649115,3,2,1,4.467980296,5,1200,1200,1200,1,0,0,0,0,0,0,0,0.04112947,0.04001159,0.040214246,0.040162092,0.838482602,0.432310606,0.214318182,0.054187192,0.009852217,0.846153846,0.153846154,0.435123967,0.1,1,-0.25,-0.25,-0.25,0,0,0.5,0,1300
9,652,0.531782945,0.999999997,0.724226802,10,5,1,4.88803681,7,1200,1400,1300,1,0,0,0,0,0,0,0,0.216439439,0.028602848,0.175164613,0.028618668,0.551174432,0.416375661,0.251798942,0.041411043,0.018404908,0.692307692,0.307692308,0.493121693,0.05,1,-0.140277778,-0.25,-0.1,0.5,0.5,0,0.5,1300
9,714,0.564885495,0.999999998,0.637218044,3,2,1,4.973389356,10,1200,1200,1200,1,0,0,0,0,0,0,0,0.112383129,0.382135757,0.020049011,0.465398809,0.020033295,0.403595044,0.208744657,0.043417367,0.011204482,0.794871795,0.205128205,0.445873481,0.033333333,1,-0.303365385,-0.8,-0.05,0.5,0.3,0,0.3,862
8,1579,0.383683875,0.999999999,0.585310734,12,7,1,4.683343889,10,1300,2100,1700,1,0,0,0,0,0,0,0,0.919876271,0.020009313,0.020004672,0.020037165,0.020072579,0.453545591,0.216602967,0.050664978,0.013299557,0.792079208,0.207920792,0.374376894,0.033333333,1,-0.204459562,-0.4,-0.05,0,0,0.5,0,1200
11,955,0.438095238,0.999999998,0.577741407,25,24,19,4.745549738,10,545,16000,3008.190476,1,0,0,0,0,0,0,0,0.020083881,0.212201415,0.020006504,0.020021205,0.727686995,0.516159361,0.277577787,0.07539267,0.013612565,0.847058824,0.152941176,0.423969456,0.1,1,-0.236538462,-0.5,-0.05,0.625,0,0.125,0,2600
8,701,0.498542273,0.999999998,0.661016948,8,8,12,4.693295292,7,3300,5200,4350,1,0,0,0,0,0,0,0,0.159574575,0.028646499,0.028793129,0.589172385,0.193813412,0.496851438,0.18359375,0.058487874,0.011412268,0.836734694,0.163265306,0.374912892,0.033333333,1,-0.263616071,-0.5,-0.071428571,0,0,0.5,0,4900
8,633,0.463576158,0.999999997,0.591145832,16,4,27,4.511848341,10,1100,4600,2375,1,0,0,0,0,0,0,0,0.020515172,0.118972967,0.020002169,0.020240801,0.820268891,0.518148148,0.263888889,0.047393365,0.007898894,0.857142857,0.142857143,0.452,0.1,1,-0.325,-0.5,-0.125,0,0,0.5,0,1900
10,604,0.461669505,0.999999997,0.569920843,11,5,26,4.533112583,10,1800,4600,3666.666667,1,0,0,0,0,0,0,0,0.020000426,0.020001168,0.020010446,0.020000157,0.919987803,0.491578576,0.228655743,0.048013245,0.008278146,0.852941176,0.147058824,0.404127482,0.1,1,-0.3975,-0.8,-0.1875,0,0,0.5,0,2700
12,876,0.517281105,0.999999998,0.688729874,17,1,1,5.119863014,7,0,0,0,1,0,0,0,0,0,0,0,0.885508621,0.028590367,0.028581255,0.02865292,0.028666838,0.435445547,0.166176443,0.071917808,0.00913242,0.887323944,0.112676056,0.3233244,0.033333333,1,-0.267708333,-0.8,-0.05,0.5,0.5,0,0.5,1100
12,528,0.495126705,0.999999996,0.700704223,9,2,1,4.147727273,6,1200,18000,9600,1,0,0,0,0,0,0,0,0.033367804,0.034074386,0.033334478,0.865879563,0.033343769,0.404585724,0.212024942,0.054924242,0.007575758,0.878787879,0.121212121,0.351892073,0.1,1,-0.223065476,-0.333333333,-0.071428571,0.214285714,-0.071428571,0.285714286,0.071428571,3000
10,342,0.606707315,0.999999995,0.756218902,4,2,0,4.15497076,4,4400,4400,4400,1,0,0,0,0,0,0,0,0.050447234,0.050987015,0.050164475,0.562289044,0.286112232,0.434325397,0.160168651,0.058479532,0.026315789,0.689655172,0.310344828,0.335,0.1,1,-0.185030864,-0.4,-0.05,0,0,0.5,0,727
12,513,0.56521739,0.999999997,0.747572813,8,6,1,4.998050682,4,542,2800,1289.8,1,0,0,0,0,0,0,0,0.050004758,0.798292698,0.050139222,0.051562602,0.05000072,0.350099206,0.170767196,0.035087719,0.015594542,0.692307692,0.307692308,0.415145503,0.033333333,0.8,-0.109375,-0.25,-0.05,1,0,0.5,0,1100
12,324,0.573248406,0.999999995,0.712121209,8,5,1,5.459876543,9,782,2200,1491,1,0,0,0,0,0,0,0,0.022255547,0.0222494,0.022341322,0.022307198,0.910846533,0.502903226,0.16188172,0.064814815,0.012345679,0.84,0.16,0.338333333,0.033333333,0.8,-0.416666667,-0.6,-0.166666667,0.75,0.25,0.25,0.25,498
9,187,0.623595502,0.999999991,0.726415087,6,2,1,4.85026738,5,0,0,0,1,0,0,0,0,0,0,0,0.040156582,0.040117368,0.040008129,0.040000687,0.839717233,0.444642857,0.182738095,0.042780749,0.016042781,0.727272727,0.272727273,0.357291667,0.1,0.5,-0.1,-0.125,-0.075,0.8,0,0.3,0,1300
12,291,0.583333331,0.999999994,0.682080921,16,3,13,4.512027491,6,2400,2400,2400,1,0,0,0,0,0,0,0,0.033409424,0.033369898,0.033336298,0.866380048,0.033504333,0.446176046,-0.075829726,0.006872852,0.024054983,0.222222222,0.777777778,0.65,0.5,0.8,-0.333446712,-1,-0.05,0.75,-0.25,0.25,0.25,1300
9,334,0.628834354,0.999999996,0.755458512,3,3,5,5.149700599,8,1600,2300,1950,1,0,0,0,0,0,0,0,0.025007065,0.899889819,0.025000349,0.025102311,0.025000457,0.336218411,0.089882957,0.041916168,0.01497006,0.736842105,0.263157895,0.28729128,0.1,0.5,-0.279047619,-0.6,-0.166666667,0.3,0.1,0.2,0.1,1400
11,298,0.600682592,0.999999995,0.663461535,12,0,14,5.110738255,6,0,0,0,1,0,0,0,0,0,0,0,0.033411347,0.033371986,0.033337496,0.866375397,0.033503774,0.4215311,0.236722488,0.040268456,0.010067114,0.8,0.2,0.422727273,0.05,0.8,-0.230555556,-0.4,-0.125,0.1,0.05,0.4,0.05,884
11,276,0.648351646,0.999999995,0.76410256,3,2,1,5.177536232,6,1400,1400,1400,1,0,0,0,0,0,0,0,0.033369945,0.033335497,0.539840386,0.033334643,0.360119529,0.53515625,-0.126302083,0.054347826,0.050724638,0.517241379,0.482758621,0.302888889,0.1,0.5,-0.583928571,-1,-0.125,0.4,-0.4,0.1,0.4,1200
11,1383,0.418013856,0.999999999,0.556976744,30,1,26,4.651482285,7,0,0,0,1,0,0,0,0,0,0,0,0.028601925,0.028572744,0.60809815,0.028572099,0.306155083,0.245317761,0.015477694,0.015907448,0.007953724,0.666666667,0.333333333,0.301170799,0.05,1,-0.352272727,-1,-0.05,0.454545455,0.136363636,0.045454545,0.136363636,645
10,260,0.730769228,0.999999994,0.834355823,2,2,0,4.438461538,6,1100,22800,11950,1,0,0,0,0,0,0,0,0.033398777,0.214511531,0.033356627,0.685394007,0.033339058,0.539100529,-0.006586199,0.038461538,0.061538462,0.384615385,0.615384615,0.449571429,0.16,1,-0.312604167,-0.6,-0.1,0.3,-2.78E-17,0.2,2.78E-17,429
13,749,0.424528301,0.999999997,0.613065325,8,3,1,4.376502003,6,4000,4000,4000,1,0,0,0,0,0,0,0,0.033334319,0.700007755,0.033349347,0.033420334,0.199888245,0.456842232,0.175084175,0.044058745,0.010680908,0.804878049,0.195121951,0.414646465,0.1,1,-0.230555556,-0.5,-0.155555556,0.166666667,0.033333333,0.333333333,0.033333333,39400
9,286,0.605166049,0.999999994,0.754491013,11,5,1,4.555944056,6,737,1600,1109.2,1,0,0,0,0,0,0,0,0.533221992,0.033340543,0.033337671,0.033338098,0.366761696,0.350189394,0.157613636,0.038461538,0.017482517,0.6875,0.3125,0.325206612,0.1,0.5,-0.129285714,-0.3,-0.05,0,0,0.5,0,811
11,121,0.590909086,0.999999985,0.647058814,3,2,1,4.32231405,5,0,0,0,1,0,0,0,0,0,0,0,0.040011985,0.040015991,0.040007711,0.040007471,0.839956842,0.267361111,0.147916667,0.041322314,0.008264463,0.833333333,0.166666667,0.385,0.25,0.5,-0.15,-0.15,-0.15,0.5,0.5,0,0.5,5200
13,109,0.663157888,0.999999984,0.734374989,3,2,1,3.917431193,8,585,1400,992.5,1,0,0,0,0,0,0,0,0.025006877,0.149178164,0.02500306,0.025603267,0.775208632,0.524666667,0.028666667,0.018348624,0.027522936,0.4,0.6,0.28,0.16,0.4,-0.138888889,-0.166666667,-0.125,1,0,0.5,0,756
9,303,0.594594593,0.999999994,0.741176466,7,2,1,4.521452145,3,482,1400,941,1,0,0,0,0,0,0,0,0.400828766,0.066668701,0.06666936,0.066666835,0.399166338,0.339766082,0.047368421,0.02310231,0.01320132,0.636363636,0.363636364,0.267857143,0.05,0.5,-0.24375,-0.7,-0.05,0,0,0.5,0,498
12,1550,0.467997247,0.999999999,0.638388122,70,6,26,4.793548387,7,1100,16000,7300,1,0,0,0,0,0,0,0,0.258015027,0.028716074,0.028713908,0.655874034,0.028680957,0.593869048,0.090357143,0.049032258,0.023225806,0.678571429,0.321428571,0.348480576,0.033333333,1,-0.441898148,-1,-0.025,0.066666667,0.033333333,0.433333333,0.033333333,2200
10,223,0.619909499,0.999999991,0.8275862,8,5,0,4.538116592,9,2300,14600,8450,1,0,0,0,0,0,0,0,0.022276399,0.02239834,0.022245443,0.022244381,0.910835437,0.46177686,0.126033058,0.02690583,0.01793722,0.6,0.4,0.335227273,0.1,0.6,-0.33125,-0.5,-0.125,0.8,-0.5,0.3,0.5,1300
11,170,0.71341463,0.999999992,0.803278682,8,5,0,4.788235294,10,1100,1100,1100,1,0,0,0,0,0,0,0,0.020937367,0.020390908,0.020048403,0.918409577,0.020213746,0.403431373,0.235294118,0.070588235,0.005882353,0.923076923,0.076923077,0.344444444,0.033333333,1,-0.133333333,-0.133333333,-0.133333333,0.283333333,0.266666667,0.216666667,0.266666667,440
11,722,0.479166666,0.999999998,0.667475727,9,3,1,4.810249307,5,0,0,0,1,0,0,0,0,0,0,0,0.650302443,0.229695415,0.040000874,0.04000067,0.040000598,0.490360473,0.156891581,0.067867036,0.005540166,0.924528302,0.075471698,0.267347822,0.033333333,0.9,-0.215625,-0.3,-0.125,0.5,0.136363636,0,0.136363636,983
9,388,0.637305698,0.999999996,0.814814811,7,3,1,4.677835052,5,25200,25200,25200,1,0,0,0,0,0,0,0,0.040000172,0.440688397,0.213558149,0.040001098,0.265752184,0.444173687,0.102668773,0.051546392,0.030927835,0.625,0.375,0.376008658,0.1,1,-0.264285714,-1,-0.05,0.2,0.2,0.3,0.2,2800
10,364,0.51862464,0.999999995,0.679802952,5,0,1,4.203296703,6,0,0,0,1,0,0,0,0,0,0,0,0.033335243,0.03333603,0.033334934,0.033334617,0.866659177,0.425174825,0.133770396,0.035714286,0.016483516,0.684210526,0.315789474,0.311130536,0.1,0.5,-0.194444444,-0.4,-0.05,0.4,0.2,0.1,0.2,1200
7,1160,0.398940865,0.999999999,0.522099447,11,7,42,4.615517241,6,965,3500,2127.5,1,0,0,0,0,0,0,0,0.033421447,0.033410381,0.033334227,0.033333822,0.866500124,0.467445055,0.163545482,0.037931034,0.011206897,0.771929825,0.228070175,0.374296537,0.1,1,-0.247863248,-0.5,-0.155555556,0,0,0.5,0,1300
9,354,0.613180514,0.999999995,0.737556558,8,7,1,4.689265537,4,432,2500,1449.75,1,0,0,0,0,0,0,0,0.050004723,0.524982025,0.323987059,0.051026161,0.050000032,0.503190698,0.187082362,0.048022599,0.019774011,0.708333333,0.291666667,0.433444742,0.0625,1,-0.293727106,-1,-0.076923077,0,0,0.5,0,423
13,149,0.729729725,0.999999989,0.851063821,6,4,0,4.483221477,7,0,0,0,1,0,0,0,0,0,0,0,0.495287833,0.029733391,0.028686733,0.417715384,0.028576659,0.394191919,0.124090909,0.067114094,0.013422819,0.833333333,0.166666667,0.198636364,0.033333333,0.5,-0.0625,-0.1,-0.025,0.454545455,0.136363636,0.045454545,0.136363636,735
12,225,0.679999997,0.999999993,0.86666666,3,2,0,4.564444444,9,731,1500,1115.5,1,0,0,0,0,0,0,0,0.022252486,0.022757719,0.022232854,0.695650386,0.237106555,0.534851622,0.175534852,0.062222222,0.022222222,0.736842105,0.263157895,0.392346939,0.1,0.85,-0.189444444,-0.25,-0.125,0.5,0.3,0,0.3,1100
9,281,0.660714283,0.999999995,0.796703292,6,0,1,5.245551601,6,0,0,0,1,0,0,0,0,0,0,0,0.033334779,0.033334617,0.86666124,0.033334101,0.033335263,0.445289855,0.098369565,0.028469751,0.024911032,0.533333333,0.466666667,0.440625,0.1,0.8,-0.166071429,-0.3,-0.083333333,0,0,0.5,0,718
12,596,0.513605441,0.999999997,0.62982005,28,28,9,4.867449664,8,1300,18200,5793.333333,1,0,0,0,0,0,0,0,0.495912837,0.025487746,0.426730338,0.025606268,0.02626281,0.496561355,0.091185897,0.043624161,0.016778523,0.722222222,0.277777778,0.348397436,0.033333333,1,-0.411666667,-1,-0.125,0.5,0.5,0,0.5,1400
